"css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-901oao 7","css-901oao 8","css-901oao 9","css-4rbku5 href 7","css-901oao 10","css-4rbku5 4","css-4rbku5 href 8","css-901oao 11","css-4rbku5 href 9","css-9pa8cd src 2","css-4rbku5 href 10","css-9pa8cd src 3","css-4rbku5 5","css-4rbku5 href 11","css-901oao 12","css-4rbku5 href 13","css-901oao 18","css-901oao 19"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1602328328622383106","12 dic. 2022","Nuestra estrategia de seguridad ha dado resultados. De acuerdo con Latinometrics","@LatamData","https://twitter.com/LatamData",", la Ciudad de México es más segura que urbes como Oklahoma, San Antonio, entre otras. Les muestro.","","","","2.354","1.025","2.745","https://twitter.com/Claudiashein/status/1602328328622383106/analytics","","","","","https://twitter.com/Claudiashein/status/1602328328622383106/photo/1","https://pbs.twimg.com/media/FjycxAdUcAAc-Bp?format=jpg&name=small","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1601954344487849989","11 dic. 2022","Los vuelos de cóndores de","@SSC_CDMX","https://twitter.com/SSC_CDMX","no reportan novedades relevantes al momento, ni daño alguno. Seguiremos informando y el personal continúa en patrullaje en las 16 alcaldías de CDMX.","","","","84","366","1.745","https://twitter.com/OHarfuch/status/1601954344487849989/analytics","","","","","","","","","","","","","",""
"https://twitter.com/LatamData","https://pbs.twimg.com/profile_images/1520814832857067520/yDgb9eB2_bigger.jpg","https://twitter.com/LatamData","Latinometrics","@LatamData","·","https://twitter.com/LatamData/status/1601258104863064064","9 dic. 2022","(1/11) São Paulo cut its homicide rate by 90% and is now about as safe as Boston. Mexico City is currently safer than Dallas and Denver.

A thread on LatAm's (not so) dangerous cities, by","@karlaberman","https://twitter.com/karlaberman",":","","","","60","857","2.429","https://twitter.com/LatamData/status/1601258104863064064/analytics","","","","","https://twitter.com/LatamData/status/1601258104863064064/photo/1","https://pbs.twimg.com/media/FjjPwizVEAIx8oq?format=jpg&name=small","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1600938860287967232","8 dic. 2022","Uno de los festejos más importantes para los mexicanos es el 12 de diciembre, con el Operativo","@SSC_CDMX","https://twitter.com/SSC_CDMX",", más de 5 mil policías de","","","darán seguridad a ciudadanos y visitantes que acudan a la","62","113","505","https://twitter.com/OHarfuch/status/1600938860287967232/analytics","","#BienvenidoPeregrino2022","https://twitter.com/hashtag/BienvenidoPeregrino2022?src=hashtag_click","","https://twitter.com/OHarfuch/status/1600938860287967232/photo/1","https://pbs.twimg.com/media/FjetaIQVEAE2cZo?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1600569735074021376","7 dic. 2022","Gracias a la Jefa de Gobierno","@Claudiashein","https://twitter.com/Claudiashein","por escuchar a nuestras compañeras de","@SSC_CDMX","https://twitter.com/SSC_CDMX","y desayunar con ellas hoy. Pero sobre todo gracias por apoyarlas!","89","129","633","https://twitter.com/OHarfuch/status/1600569735074021376/analytics","","","","","https://twitter.com/OHarfuch/status/1600569735074021376/photo/1","https://pbs.twimg.com/media/FjZdsNAUUAAKkfq?format=jpg&name=small","https://twitter.com/OHarfuch/status/1600569735074021376/photo/2","https://pbs.twimg.com/media/FjZdsM-UAAAm2yi?format=jpg&name=360x360","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1600568301175848997","7 dic. 2022","Hoy tuve la oportunidad de escuchar y compartir con nuestras compañeras Ateneas de la","@SSC_CDMX","https://twitter.com/SSC_CDMX",". Gracias por su compromiso y su trabajo por la seguridad de la ciudad.","","","","160","343","1.034","https://twitter.com/Claudiashein/status/1600568301175848997/analytics","","","","","https://twitter.com/Claudiashein/status/1600568301175848997/photo/1","https://pbs.twimg.com/media/FjZcYwAUUAAN8rp?format=jpg&name=360x360","https://twitter.com/Claudiashein/status/1600568301175848997/photo/2","https://pbs.twimg.com/media/FjZcYwCVUAAFt_q?format=jpg&name=360x360","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1600562447877709825","7 dic. 2022","Gracias a","@somosalsea","https://twitter.com/somosalsea",", a partir de hoy,las mujeres policías contarán con un gimnasio exclusivo para ellas. Agradezco a","@SSC_CDMX","https://twitter.com/SSC_CDMX",", presidente de","93","177","1.070","https://twitter.com/OHarfuch/status/1600562447877709825/analytics","","#AlbertoTorrado","https://twitter.com/hashtag/AlbertoTorrado?src=hashtag_click","por todo su apoyo a nuestras compañeras de la","https://twitter.com/OHarfuch/status/1600562447877709825/photo/1","https://pbs.twimg.com/media/FjZXEB4VEAExqVM?format=jpg&name=small","https://twitter.com/OHarfuch/status/1600562447877709825/photo/2","https://pbs.twimg.com/media/FjZXEB7UcAETJ7J?format=jpg&name=small","","","y la donación de este gran espacio!","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1600550945028378625","7 dic. 2022","Gracias a una denuncia que nos canalizó el","@elconsejomx","https://twitter.com/elconsejomx","y a","@guerrerochipres","https://twitter.com/guerrerochipres","en atención a los delitos cometidos en contra de mujeres menores de edad, compañeros de","138","298","1.126","https://twitter.com/OHarfuch/status/1600550945028378625/analytics","","","","detuvieron en","https://twitter.com/OHarfuch/status/1600550945028378625/photo/1","https://pbs.twimg.com/media/FjZMmeaVsAAhvVr?format=jpg&name=small","https://twitter.com/OHarfuch/status/1600550945028378625/photo/2","https://pbs.twimg.com/media/FjZMmeXVsAAr1Qw?format=jpg&name=360x360","@SSC_CDMX","https://twitter.com/SSC_CDMX","a dos hombres  responsables de explotación sexual. Gracias por sus denuncias","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1600539259085017088","7 dic. 2022","Junto con","@OHarfuch","https://twitter.com/OHarfuch","visitamos las nuevas instalaciones del gimnasio en el que las Ateneas de la","@SSC_CDMX","https://twitter.com/SSC_CDMX","podrán ejercitarse diariamente; cuenta con área de yoga, vestidores, casilleros y regaderas. Gracias a Alberto Torrado, de Alsea, por la donación de este espacio.","165","444","1.215","https://twitter.com/Claudiashein/status/1600539259085017088/analytics","","","","","https://twitter.com/Claudiashein/status/1600539259085017088/photo/1","https://pbs.twimg.com/media/FjZB-IzXwBcm9dn?format=jpg&name=360x360","https://twitter.com/Claudiashein/status/1600539259085017088/photo/2","https://pbs.twimg.com/media/FjZB-IxXkAAsMkH?format=jpg&name=360x360","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1599906211142324224","5 dic. 2022","Así es como la transformación ha llegado a toda la Ciudad.","","","","","","","560","721","1.390","https://twitter.com/Claudiashein/status/1599906211142324224/analytics","","#HonestidadQueDaResultados","https://twitter.com/hashtag/HonestidadQueDaResultados?src=hashtag_click","","","https://pbs.twimg.com/ext_tw_video_thumb/1599896912777322507/pu/img/rpKt9t_NCdY0aZv0.jpg","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1599095378804355072","3 dic. 2022","Hoy ascendimos a mujeres y hombres de","@SSC_CDMX","https://twitter.com/SSC_CDMX","que todos los días hacen actor heroicos por nuestra CDMX, y que han realizado acciones específicas sobresalientes. Muchas gracias por todo su esfuerzo!","","","","141","240","1.324","https://twitter.com/OHarfuch/status/1599095378804355072/analytics","","","","","https://twitter.com/OHarfuch/status/1599095378804355072/photo/1","https://pbs.twimg.com/media/FjEgxYqVQAARUDj?format=jpg&name=medium","https://twitter.com/OHarfuch/status/1599095378804355072/photo/2","https://pbs.twimg.com/media/FjEgxYsVIAA7m63?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1598495195552780288","1 dic. 2022","A partir de hoy y hasta el 8 de enero de 2023, la","@LaSEMOVi","https://twitter.com/LaSEMOVI","desplegará 507 policías y 213 vehículos, en 32 puntos de revisión las 24 horas del día, como parte del Programa","@canirac","https://twitter.com/canirac","; en coordinación con","143","424","1.461","https://twitter.com/OHarfuch/status/1598495195552780288/analytics","","#SSC","https://twitter.com/hashtag/SSC?src=hashtag_click","y","https://twitter.com/OHarfuch/status/1598495195552780288/photo/1","https://pbs.twimg.com/media/Fi7-6DCXEAQMdPT?format=jpg&name=small","https://twitter.com/OHarfuch/status/1598495195552780288/photo/2","https://pbs.twimg.com/media/Fi7-6DCXgAInR1M?format=jpg&name=small","","","para brindar seguridad durante el periodo decembrino","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1595233725826174976","22 nov. 2022","En","","","el derecho a la libre manifestación está garantizado; nada justifica la agresión a compañeros policías de parte del grupo de motociclistas que cerraron vialidades del Centro causando una gran afectacion a la ciudadanía; 18 motos fueron aseguradas y 9 personas detenidas.","","","","680","825","3.074","https://twitter.com/OHarfuch/status/1595233725826174976/analytics","","#CDMX","https://twitter.com/hashtag/CDMX?src=hashtag_click","","","https://pbs.twimg.com/ext_tw_video_thumb/1595233699762606080/pu/img/jmTWQCz1FSpsl4tj.jpg","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1595194042115047426","22 nov. 2022","Compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","de","@AlcaldiaAO","https://twitter.com/AlcaldiaAO","detuvieron a un hombre en","177","438","1.738","https://twitter.com/OHarfuch/status/1595194042115047426/analytics","","#Tránsito","https://twitter.com/hashtag/Tr%C3%A1nsito?src=hashtag_click","relacionado con el delito de operaciones con recursos de procedencia ilícita, se le aseguraron más de 500 mil pesos, dos armas de fuego y un vehículo.","https://twitter.com/OHarfuch/status/1595194042115047426/photo/1","https://pbs.twimg.com/media/FiNEhp9UYAEHn4a?format=jpg&name=small","https://twitter.com/OHarfuch/status/1595194042115047426/photo/2","https://pbs.twimg.com/media/FiNEhp6UYAAtUc5?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1594835502221377538","21 nov. 2022","Compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","al realizar la detención de una persona que había asaltado a un transeúnte tuvo que efectuar disparos hiriendo al presunto delincuente que ya está detenido.","","","","218","664","2.568","https://twitter.com/OHarfuch/status/1594835502221377538/analytics","#CDMX","","","","","https://pbs.twimg.com/amplify_video_thumb/1594829443440455682/img/ki2p2KwkXs3nBcSn.jpg","","","","","video @gabrielamsalum","","#Mitikah",""
"https://twitter.com/MrElDiablo8","https://pbs.twimg.com/profile_images/1350814555233001475/RLawhQyy_bigger.jpg","https://twitter.com/MrElDiablo8","JORGE BECERRIL JB/8","@MrElDiablo8","·","https://twitter.com/MrElDiablo8/status/1594030146180161537","19 nov. 2022","Así se la rifó una policía de la","@SSC_CDMX","https://twitter.com/SSC_CDMX","para mantener a salvo a una persona, presuntamente invidente, que cayó a la zona de vías del Metro Chabacano.","","","","37","325","1.143","https://twitter.com/MrElDiablo8/status/1594030146180161537/analytics","","#Video","https://twitter.com/hashtag/Video?src=hashtag_click","0:49","","https://pbs.twimg.com/ext_tw_video_thumb/1594029957109485569/pu/img/A9Fmx2AkWJ_cpkak.jpg","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1594126969578278912","19 nov. 2022","Me informa la fiscal","@ErnestinaGodoy_","https://twitter.com/ErnestinaGodoy_","que el dia de hoy en Pachuca, Hidalgo en una central camioneta fue localiza por","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX",",","462","1.440","4.502","https://twitter.com/Claudiashein/status/1594126969578278912/analytics","","","","y","","","","","@PDI_FGJCDMX","https://twitter.com/PDI_FGJCDMX","la menor Elizabeth desaparecida en","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/ioangrillo","https://pbs.twimg.com/profile_images/1496189943726575618/quhxIOcu_bigger.jpg","https://twitter.com/ioangrillo","Ioan Grillo","@ioangrillo","·","https://twitter.com/ioangrillo/status/1592245429445754880","14 nov. 2022","Mexico City's murder rate is lower than Portland, Oregon - or Dallas, Texas, and it's a factor in the Americans flocking here.

I look at what is making homicide rates in the Mexican capital go down, despite the drug war, while they went up in the U.S...","","https://t.co/2ola3wbIDZ","crashoutmedia.com","","https://t.co/2ola3wbIDZ","Mexico City's Murder Rate is Lower Than Portland or Dallas; It's a Reason the Gringos are Flocking...","133","1.376","3.290","https://twitter.com/ioangrillo/status/1592245429445754880/analytics","The Mexican capital has escaped the ultra-violence of other cities in the drug war","","","","","https://pbs.twimg.com/card_img/1683641771039793155/dC1rYPjy?format=jpg&name=small","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1591502888504786946","12 nov. 2022","En reunión con","@bereheca","https://twitter.com/bereheca",", alcaldesa de","@TlahuacRenace","https://twitter.com/TlahuacRenace",",acordamos reforzar la seguridad de la alcaldía, el día de ayer comenzaron acciones específicas por parte de","112","135","757","https://twitter.com/OHarfuch/status/1591502888504786946/analytics","","","","y estaremos en evaluación permanente para mejorar la seguridad.","https://twitter.com/OHarfuch/status/1591502888504786946/photo/1","https://pbs.twimg.com/media/FhYncM0XgAMw70r?format=jpg&name=small","https://twitter.com/OHarfuch/status/1591502888504786946/photo/2","https://pbs.twimg.com/media/FhYncMyXoAYy5-v?format=jpg&name=small","@SSC_CDMX","https://twitter.com/SSC_CDMX","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1590677369043681282","10 nov. 2022","El día de hoy","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","detuvieron a Fernando “N” quien se confirma iba conduciendo el taxi que fue asegurado en días pasados relacionado con el lamentable feminicidio de Lidia Gabriela. Los delitos en contra de las mujeres son prioridad para este gobierno.","157","489","1.461","https://twitter.com/OHarfuch/status/1590677369043681282/analytics","","","","De acuerdo al seguimiento de","https://twitter.com/OHarfuch/status/1590677369043681282/photo/1","https://pbs.twimg.com/media/FhM4otOUAAIhlAf?format=jpg&name=small","","","","","","","@C5_CDMX","confirmamos que el taxi asegurado es el que participó en el feminicicio,sin embargo la persona detenida por denuncias ciudadanas NO es quien en ese momento iba conduciendo el taxi. Faltan personas por detener. Informaremos más adelante. twitter.com/OHarfuch/statu…"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1590318166969708544","9 nov. 2022","Derivado de denuncias ciudadanas y de la colaboración con","@CANACOMexico","https://twitter.com/CANACOMexico",", fue detenido un hombre que realizaba fiestas clandestinas,vendiendo bebidas alcohólicas y drogas a estudiantes de la","@UAMAzcOficial","https://twitter.com/UAMAzcOficial",". Gracias por sus denuncias y confianza en la","173","532","1.995","https://twitter.com/OHarfuch/status/1590318166969708544/analytics","","","",".","https://twitter.com/OHarfuch/status/1590318166969708544/photo/1","https://pbs.twimg.com/media/FhHx8ZBVQAE9tJT?format=jpg&name=small","","","@SSC_CDMX","https://twitter.com/SSC_CDMX","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1589800068797767680","7 nov. 2022","Agradecemos a","@canacomexico","https://twitter.com/CANACOMexico",",su activa participación y contribución a este esfuerzo por construir día a día la seguridad de nuestra CDMX. Su crítica constructiva, así como el reconocimiento a nuestros policías nos ayuda a mejorar constantemente. Agradezco a","@JesusRodCar","https://twitter.com/JesusRodCar","su apoyo.","53","90","468","https://twitter.com/OHarfuch/status/1589800068797767680/analytics","","","","","https://twitter.com/OHarfuch/status/1589800068797767680/photo/1","https://pbs.twimg.com/media/FhAavFbVsAAe8au?format=jpg&name=small","https://twitter.com/OHarfuch/status/1589800068797767680/photo/2","https://pbs.twimg.com/media/FhAavFnVQAIrqHV?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1589701349519736832","7 nov. 2022","De acuerdo al seguimiento de","@C5_CDMX","https://twitter.com/C5_CDMX","confirmamos que el taxi asegurado es el que participó en el feminicicio,sin embargo la persona detenida por denuncias ciudadanas NO es quien en ese momento iba conduciendo el taxi. Faltan personas por detener. Informaremos más adelante.","","","","89","268","850","https://twitter.com/OHarfuch/status/1589701349519736832/analytics","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1589021055418613761/pu/img/QrgT4UjB07EpL6VQ.jpg","","","","","","","@SSC_CDMX",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1589259547663011841","6 nov. 2022","Informo que","@SSC_CDMX","https://twitter.com/SSC_CDMX",",","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","y","456","1.492","4.944","https://twitter.com/Claudiashein/status/1589259547663011841/analytics","","","","lograron ubicar y detener en Ecatepec  a Vanessa ""N"" implicada en la muerte de Ariadna Fernanda Lopez Diaz. La investigación realizada es sólida y clara, y nuestro compromiso es detener a todos  los responsables.","","","","","@FiscaliaEdomex","https://twitter.com/FiscaliaEdomex","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1589021119532912640","5 nov. 2022","En","@Alc_Iztapalapa","https://twitter.com/Alc_Iztapalapa","detuvo a dos hombres, uno de los cuales está relacionado con la muerte de una mujer que se arrojó de un taxi en movimiento; los delitos cometidos en contra de las mujeres son prioridad para el Gobierno de la CDMX.","@SSC_CDMX","https://twitter.com/SSC_CDMX","","287","899","3.267","https://twitter.com/OHarfuch/status/1589021119532912640/analytics","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1589021055418613761/pu/img/QrgT4UjB07EpL6VQ.jpg","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1588628096370212865","4 nov. 2022","Gracias a todas las denuncias y videos subidos en esta red de asaltos en Santa Fe y Bosques se recabaron varios testimonios, entrevistas y videos de","@C5_CDMX","https://twitter.com/C5_CDMX","y cámaras CCTV. Gracias por su denuncia, cuando no podamos evitar un hecho delictivo nuestro compromiso  es 0 impunidad.","","","","601","1.142","5.471","https://twitter.com/OHarfuch/status/1588628096370212865/analytics","","","","","https://twitter.com/OHarfuch/status/1588628096370212865/photo/1","https://pbs.twimg.com/media/Fgvw1ONWIAQV6zD?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1586377475193335809","29 oct. 2022","4 mil  policías y 45 compañeras y compañeros del","@IztacalcoA","https://twitter.com/IztacalcoA","realizan labores de seguridad y vialidad en las inmediaciones del Autódromo Hnos. Rodríguez,","@SSC_CDMX","https://twitter.com/SSC_CDMX","para el Gran premio de","119","178","1.091","https://twitter.com/OHarfuch/status/1586377475193335809/analytics","","#ERUM","https://twitter.com/hashtag/ERUM?src=hashtag_click",",","https://twitter.com/OHarfuch/status/1586377475193335809/photo/1","https://pbs.twimg.com/media/FgPx5zdXgAQ_3C5?format=jpg&name=small","https://twitter.com/OHarfuch/status/1586377475193335809/photo/2","https://pbs.twimg.com/media/FgPx5zbXwAMl9AL?format=jpg&name=small","#F1","https://twitter.com/hashtag/F1?src=hashtag_click",". En este y otros eventos de este fin de semana en","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1586102695303127040","28 oct. 2022","Esta mañana con la Jefa de Gobierno","@Claudiashein","https://twitter.com/Claudiashein","revisamos la estrategia que se implementará para garantizar la seguridad de habitantes y visitantes a los distintos eventos que tendrán lugar este fin de semana, incluyendo Fórmula 1;habrá un gran despliegue de seguridad en CDMX.","","","","105","176","853","https://twitter.com/OHarfuch/status/1586102695303127040/analytics","","","","","https://twitter.com/OHarfuch/status/1586102695303127040/photo/1","https://pbs.twimg.com/media/FgL3_l4aYAAzsPI?format=jpg&name=small","https://twitter.com/OHarfuch/status/1586102695303127040/photo/2","https://pbs.twimg.com/media/FgL3_lYX0AATcGW?format=jpg&name=small","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1585966967696986114","28 oct. 2022","La foto de portada de","@Milenio","https://twitter.com/Milenio","de hoy me gustó. Tenemos un gran equipo en seguridad y justicia. ErnestinaGodoy_ fiscal","@OHarfuch","https://twitter.com/OHarfuch","secretario de","263","528","1.355","https://twitter.com/Claudiashein/status/1585966967696986114/analytics","","","","y","https://twitter.com/Claudiashein/status/1585966967696986114/photo/1","https://pbs.twimg.com/media/FgJ8jF2UcAEGOaF?format=jpg&name=small","","","@SSC_CDMX","https://twitter.com/SSC_CDMX","administración y finanzas. Por supuesto todo el equipo del gobierno de la ciudad del cual me siento orgullosa","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1585750801968164864","27 oct. 2022","Hoy comparecí en el H.","@Congreso_CdMex","https://twitter.com/Congreso_CdMex","; en la","@SSC_CDMX","https://twitter.com/SSC_CDMX","agradecemos a las y los diputados el apoyo que le han dado a la Policía, por ejemplo, la confianza de aprobar la ley que nos da la facultad de investigación y así trabajar en un modelo de seguridad que sea más pro activo.","192","328","1.773","https://twitter.com/OHarfuch/status/1585750801968164864/analytics","","","","","https://twitter.com/OHarfuch/status/1585750801968164864/photo/1","https://pbs.twimg.com/media/FgG38w2WIAUAGfh?format=jpg&name=small","https://twitter.com/OHarfuch/status/1585750801968164864/photo/2","https://pbs.twimg.com/media/FgG38wsXEAILpkN?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1584734428231704577","24 oct. 2022","Con apoyo del","@C5_CDMX","https://twitter.com/C5_CDMX","y del","@SSC_CDMX","https://twitter.com/SSC_CDMX","Norte, compañeros de","60","236","817","https://twitter.com/OHarfuch/status/1584734428231704577/analytics","","#C2","https://twitter.com/hashtag/C2?src=hashtag_click","detuvieron a 5 personas responsables de la agresión a una mujer con arma de fuego en calles de la colonia","https://twitter.com/OHarfuch/status/1584734428231704577/photo/1","https://pbs.twimg.com/media/Ff4bjyIX0Ag4pAN?format=jpg&name=small","","","@IztacalcoAl","https://twitter.com/IztacalcoAl",",","","",""
